SKU,Product Name,Short Description,Long Description,Action,Sellable,Thumbnail image url,Product page url,Price,Price min,Price max,Currency code,Visibility,Custom attributes,Attributes,Categories,Variant attributes,Full Size Image URL,Review Score,Review Count,Categories ids,Compare At Price,Creation Date
66507200435,PANAMEI TILAPIA FILLETS,PANAMEI TILAPIA FILLETS,PANAMEI TILAPIA FILLETS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/247493.JPG,tabs/detalle-producto/247493,820.000,820.000,820.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/247493.JPG,0,0,"[""103""]",820.000,2026-05-08 10:00:23
66507200440,PANAMEI CLAMS 11/16 WHL COOKED,PANAMEI CLAMS 11/16 WHL COOKED,PANAMEI CLAMS 11/16 WHL COOKED,insert,1,https://riba.app/imgrs/THUMBS%20500X500/259657.JPG,tabs/detalle-producto/259657,637.000,637.000,637.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/259657.JPG,0,0,"[""102""]",637.000,2026-05-08 10:00:23
66507200441,PANAMEI COOKED CLAMS ,PANAMEI COOKED CLAMS ,PANAMEI COOKED CLAMS ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/247489.JPG,tabs/detalle-producto/247489,637.000,637.000,637.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/247489.JPG,0,0,"[""102""]",637.000,2026-05-08 10:00:23
66507200484,CPTO COOKED SHRIMP 16/20,CPTO COOKED SHRIMP 16/20,CPTO COOKED SHRIMP 16/20,insert,1,https://riba.app/imgrs/THUMBS%20500X500/180944.JPG,tabs/detalle-producto/180944,1.680.000,1.680.000,1.680.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/180944.JPG,0,0,"[""102""]",1.680.000,2026-05-08 10:00:23
66507200499,PANAMEI SWAI FILLETS,PANAMEI SWAI FILLETS,PANAMEI SWAI FILLETS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/247491.JPG,tabs/detalle-producto/247491,881.000,881.000,881.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/247491.JPG,0,0,"[""103""]",881.000,2026-05-08 10:00:23
66507200576,PANAMEI MEJILLONES COCIDOS,PANAMEI MEJILLONES COCIDOS,PANAMEI MEJILLONES COCIDOS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/200490.JPG,tabs/detalle-producto/200490,494.000,494.000,494.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/200490.JPG,0,0,"[""102""]",494.000,2026-05-08 10:00:23
66507200634,CAMARON LARGE 21-25 PELADO DES,CAMARON LARGE 21-25 PELADO DES,CAMARON LARGE 21-25 PELADO DES,insert,1,https://riba.app/imgrs/THUMBS%20500X500/217884.JPG,tabs/detalle-producto/217884,1.525.000,1.525.000,1.525.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/217884.JPG,0,0,"[""102""]",1.525.000,2026-05-08 10:00:23
66507200635,CAMARON LARGE 21-25 PELADO DES,CAMARON LARGE 21-25 PELADO DES,CAMARON LARGE 21-25 PELADO DES,insert,1,https://riba.app/imgrs/THUMBS%20500X500/201165.JPG,tabs/detalle-producto/201165,2.946.000,2.946.000,2.946.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/201165.JPG,0,0,"[""102""]",2.946.000,2026-05-08 10:00:23
66507200790,P COOKED SHRIMP X JUMBO 16/20,P COOKED SHRIMP X JUMBO 16/20,P COOKED SHRIMP X JUMBO 16/20,insert,1,https://riba.app/imgrs/THUMBS%20500X500/220271.JPG,tabs/detalle-producto/220271,3.149.000,3.149.000,3.149.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/220271.JPG,0,0,"[""102""]",3.149.000,2026-05-08 10:00:23
66507200850,PANAMEI TUNA PORTION ,PANAMEI TUNA PORTION ,PANAMEI TUNA PORTION ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/241054.JPG,tabs/detalle-producto/241054,1.404.000,1.404.000,1.404.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/241054.JPG,0,0,"[""103""]",1.404.000,2026-05-08 10:00:23
66507200862,BACALAO SALTED POLLOC,BACALAO SALTED POLLOC,BACALAO SALTED POLLOC,insert,1,https://riba.app/imgrs/THUMBS%20500X500/161120.JPG,tabs/detalle-producto/161120,901.000,901.000,901.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/161120.JPG,0,0,"[""103""]",901.000,2026-05-08 10:00:23
66507200863,PANAMEI SALTED POLLOCK B STYLE,PANAMEI SALTED POLLOCK B STYLE,PANAMEI SALTED POLLOCK B STYLE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/271447.JPG,tabs/detalle-producto/271447,3.202.000,3.202.000,3.202.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/271447.JPG,0,0,"[""103""]",3.202.000,2026-05-08 10:00:23
66507200865,PANAM SHRIMP 21/25 BRD BFLY,PANAM SHRIMP 21/25 BRD BFLY,PANAM SHRIMP 21/25 BRD BFLY,insert,1,https://riba.app/imgrs/THUMBS%20500X500/259653.JPG,tabs/detalle-producto/259653,3.589.000,3.589.000,3.589.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/259653.JPG,0,0,"[""102""]",3.589.000,2026-05-08 10:00:23
66507200994,PANAMEI SHRIMP 16-18 BRD BFLY,PANAMEI SHRIMP 16-18 BRD BFLY,PANAMEI SHRIMP 16-18 BRD BFLY,insert,1,https://riba.app/imgrs/THUMBS%20500X500/200486.JPG,tabs/detalle-producto/200486,535.000,535.000,535.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/200486.JPG,0,0,"[""102""]",535.000,2026-05-08 10:00:23
66507201067,PANAMEI MUELAS D CANGREJO JONA,PANAMEI MUELAS D CANGREJO JONA,PANAMEI MUELAS D CANGREJO JONA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/200488.JPG,tabs/detalle-producto/200488,3.556.000,3.556.000,3.556.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/200488.JPG,0,0,"[""102""]",3.556.000,2026-05-08 10:00:23
66507201071,PANAMEI FLOUNDER FILLETS,PANAMEI FLOUNDER FILLETS,PANAMEI FLOUNDER FILLETS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/247492.JPG,tabs/detalle-producto/247492,1.016.000,1.016.000,1.016.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/247492.JPG,0,0,"[""103""]",1.016.000,2026-05-08 10:00:23
66507201072,WHOLE COOKED CRAWFISH LUISIANA,WHOLE COOKED CRAWFISH LUISIANA,WHOLE COOKED CRAWFISH LUISIANA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/241051.JPG,tabs/detalle-producto/241051,1.313.000,1.313.000,1.313.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/241051.JPG,0,0,"[""102""]",1.313.000,2026-05-08 10:00:23
66507201073,PANAMEI FISH FILLETS ,PANAMEI FISH FILLETS ,PANAMEI FISH FILLETS ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/355799.JPG,tabs/detalle-producto/355799,685.000,685.000,685.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Comidas Preparadas""]}","[""Comidas Preparadas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/355799.JPG,0,0,"[""91""]",685.000,2026-05-08 10:00:23
66507201131,PANAMEI SHRIMP TAIL-ON L31/40 ,PANAMEI SHRIMP TAIL-ON L31/40 ,PANAMEI SHRIMP TAIL-ON L31/40 ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/247486.JPG,tabs/detalle-producto/247486,997.000,997.000,997.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/247486.JPG,0,0,"[""102""]",997.000,2026-05-08 10:00:23
66507202017,SNAPPER FILLET NAT (PARGO),SNAPPER FILLET NAT (PARGO),SNAPPER FILLET NAT (PARGO),insert,1,https://riba.app/imgrs/THUMBS%20500X500/243929.JPG,tabs/detalle-producto/243929,2.224.000,2.224.000,2.224.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/243929.JPG,0,0,"[""103""]",2.224.000,2026-05-08 10:00:23
66507264040,PANAMEI GROUPER,PANAMEI GROUPER,PANAMEI GROUPER,insert,1,https://riba.app/imgrs/THUMBS%20500X500/355797.JPG,tabs/detalle-producto/355797,1.075.000,1.075.000,1.075.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/355797.JPG,0,0,"[""103""]",1.075.000,2026-05-08 10:00:23
66507264318,PANAMEI SEAFOOD MIX,PANAMEI SEAFOOD MIX,PANAMEI SEAFOOD MIX,insert,1,https://riba.app/imgrs/THUMBS%20500X500/355801.JPG,tabs/detalle-producto/355801,815.000,815.000,815.000,USD,1,,"{""MARCA"":[""PANAMEI SEAFOOD""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/355801.JPG,0,0,"[""102""]",815.000,2026-05-08 10:00:23
693274628904,SARDINA EN SALSA DE TOMATE,SARDINA EN SALSA DE TOMATE,SARDINA EN SALSA DE TOMATE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/314235.JPG,tabs/detalle-producto/314235,60.000,60.000,60.000,USD,1,,"{""MARCA"":[""ROYAL PRINCE""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/314235.JPG,0,0,"[""88""]",60.000,2026-05-08 10:00:23
693274628981,R PRINCE LOMITOS ATUN AGUA,R PRINCE LOMITOS ATUN AGUA,R PRINCE LOMITOS ATUN AGUA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/292771.JPG,tabs/detalle-producto/292771,169.000,169.000,169.000,USD,1,,"{""MARCA"":[""ROYAL PRINCE""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/292771.JPG,0,0,"[""88""]",169.000,2026-05-08 10:00:23
693274628982,R PRINCE LOMITOS ATUN ACEITE,R PRINCE LOMITOS ATUN ACEITE,R PRINCE LOMITOS ATUN ACEITE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/292770.JPG,tabs/detalle-producto/292770,179.000,179.000,179.000,USD,1,,"{""MARCA"":[""ROYAL PRINCE""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/292770.JPG,0,0,"[""88""]",179.000,2026-05-08 10:00:23
693274628983,R PRINCE LOMOS ATUN Y VEGETALE,R PRINCE LOMOS ATUN Y VEGETALE,R PRINCE LOMOS ATUN Y VEGETALE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/292772.JPG,tabs/detalle-producto/292772,167.000,167.000,167.000,USD,1,,"{""MARCA"":[""ROYAL PRINCE""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/292772.JPG,0,0,"[""88""]",167.000,2026-05-08 10:00:23
7005700242,PHILLIPS JUMBO LUMP ,PHILLIPS JUMBO LUMP ,PHILLIPS JUMBO LUMP ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345937.JPG,tabs/detalle-producto/345937,2.895.000,2.895.000,2.895.000,USD,1,,"{""MARCA"":[""PHILLIPS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345937.JPG,0,0,"[""102""]",2.895.000,2026-05-08 10:00:23
7005726001,PHILLIPS LOBSTER CLAW KNUCKLE,PHILLIPS LOBSTER CLAW KNUCKLE,PHILLIPS LOBSTER CLAW KNUCKLE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345939.JPG,tabs/detalle-producto/345939,2.995.000,2.995.000,2.995.000,USD,1,,"{""MARCA"":[""PHILLIPS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345939.JPG,0,0,"[""102""]",2.995.000,2026-05-08 10:00:23
70908109135,TROZOS DE SIERRA,TROZOS DE SIERRA,TROZOS DE SIERRA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/324405.JPG,tabs/detalle-producto/324405,544.000,544.000,544.000,USD,1,,"{""MARCA"":[""ISTMO FISHER""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/324405.JPG,0,0,"[""103""]",544.000,2026-05-08 10:00:23
70908109136,COLA DE LANGOSTINO,COLA DE LANGOSTINO,COLA DE LANGOSTINO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/324412.JPG,tabs/detalle-producto/324412,1.585.000,1.585.000,1.585.000,USD,1,,"{""MARCA"":[""ISTMO FISHER""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/324412.JPG,0,0,"[""102""]",1.585.000,2026-05-08 10:00:23
70908109145,FILETE DE LENGUADO 1 LB,FILETE DE LENGUADO 1 LB,FILETE DE LENGUADO 1 LB,insert,1,https://riba.app/imgrs/THUMBS%20500X500/324413.JPG,tabs/detalle-producto/324413,767.000,767.000,767.000,USD,1,,"{""MARCA"":[""ISTMO FISHER""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/324413.JPG,0,0,"[""103""]",767.000,2026-05-08 10:00:23
7107201203,VIGO FLAT FILLETS OF ANCHOVIES,VIGO FLAT FILLETS OF ANCHOVIES,VIGO FLAT FILLETS OF ANCHOVIES,insert,1,https://riba.app/imgrs/THUMBS%20500X500/266546.JPG,tabs/detalle-producto/266546,330.000,330.000,330.000,USD,1,,"{""MARCA"":[""VIGO""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/266546.JPG,0,0,"[""88""]",330.000,2026-05-08 10:00:23
7114000161,GEISHA CRAB MEAT 6OZ,GEISHA CRAB MEAT 6OZ,GEISHA CRAB MEAT 6OZ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/134330.JPG,tabs/detalle-producto/134330,495.000,495.000,495.000,USD,1,,"{""MARCA"":[""GEISHA""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/134330.JPG,0,0,"[""88""]",495.000,2026-05-08 10:00:23
7114000600,GEISHA SMOKED OYSTERS 3.75 OZ,GEISHA SMOKED OYSTERS 3.75 OZ,GEISHA SMOKED OYSTERS 3.75 OZ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/172902.JPG,tabs/detalle-producto/172902,480.000,480.000,480.000,USD,1,,"{""MARCA"":[""GEISHA""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/172902.JPG,0,0,"[""88""]",480.000,2026-05-08 10:00:23
72055000103,SALMON AHUMADO REBANADO,SALMON AHUMADO REBANADO,SALMON AHUMADO REBANADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/24942.JPG,tabs/detalle-producto/24942,505.000,505.000,505.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/24942.JPG,0,0,"[""103""]",505.000,2026-05-08 10:00:23
72055000108,SALMON AHUMADO REBANADO,SALMON AHUMADO REBANADO,SALMON AHUMADO REBANADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/24992.JPG,tabs/detalle-producto/24992,1.115.000,1.115.000,1.115.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/24992.JPG,0,0,"[""103""]",1.115.000,2026-05-08 10:00:23
72055000116,SALMON AHUMADO DE 1 LBS,SALMON AHUMADO DE 1 LBS,SALMON AHUMADO DE 1 LBS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/24944.JPG,tabs/detalle-producto/24944,2.030.000,2.030.000,2.030.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/24944.JPG,0,0,"[""103""]",2.030.000,2026-05-08 10:00:23
72055000210,ATUN AHUMADO REBANADO,ATUN AHUMADO REBANADO,ATUN AHUMADO REBANADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/79890.JPG,tabs/detalle-producto/79890,585.000,585.000,585.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/79890.JPG,0,0,"[""103""]",585.000,2026-05-08 10:00:23
72055000222,GOURMAR ATUN TROZOS,GOURMAR ATUN TROZOS,GOURMAR ATUN TROZOS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/254902.JPG,tabs/detalle-producto/254902,402.000,402.000,402.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/254902.JPG,0,0,"[""103""]",402.000,2026-05-08 10:00:23
72055001090,GRAVAD SALMON 3 OZ  CON SALSA,GRAVAD SALMON 3 OZ  CON SALSA,GRAVAD SALMON 3 OZ  CON SALSA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/24994.JPG,tabs/detalle-producto/24994,664.000,664.000,664.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/24994.JPG,0,0,"[""103""]",664.000,2026-05-08 10:00:23
72055001186,PECECITOS APANADO ,PECECITOS APANADO ,PECECITOS APANADO ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/262102.JPG,tabs/detalle-producto/262102,359.000,359.000,359.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Comidas Preparadas""]}","[""Comidas Preparadas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/262102.JPG,0,0,"[""91""]",359.000,2026-05-08 10:00:23
72055001189,FILETE MERLUZA APANADA ,FILETE MERLUZA APANADA ,FILETE MERLUZA APANADA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/273496.JPG,tabs/detalle-producto/273496,572.000,572.000,572.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Comidas Preparadas""]}","[""Comidas Preparadas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/273496.JPG,0,0,"[""91""]",572.000,2026-05-08 10:00:23
72055001198,SALMON FMLY PK MARINADO GOURMA,SALMON FMLY PK MARINADO GOURMA,SALMON FMLY PK MARINADO GOURMA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/322251.JPG,tabs/detalle-producto/322251,2.213.000,2.213.000,2.213.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/322251.JPG,0,0,"[""103""]",2.213.000,2026-05-08 10:00:23
72055001199,GOURMAR ATUN FRESCO FAMILY PAC,GOURMAR ATUN FRESCO FAMILY PAC,GOURMAR ATUN FRESCO FAMILY PAC,insert,1,https://riba.app/imgrs/THUMBS%20500X500/277830.JPG,tabs/detalle-producto/277830,1.338.000,1.338.000,1.338.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/277830.JPG,0,0,"[""103""]",1.338.000,2026-05-08 10:00:23
72055002003,RODAJAS DE SALMON,RODAJAS DE SALMON,RODAJAS DE SALMON,insert,1,https://riba.app/imgrs/THUMBS%20500X500/290822.JPG,tabs/detalle-producto/290822,1.907.000,1.907.000,1.907.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/290822.JPG,0,0,"[""103""]",1.907.000,2026-05-08 10:00:23
72055002016,SALMON EN CUBOS GOURMAR,SALMON EN CUBOS GOURMAR,SALMON EN CUBOS GOURMAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/344173.JPG,tabs/detalle-producto/344173,1.123.000,1.123.000,1.123.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/344173.JPG,0,0,"[""103""]",1.123.000,2026-05-08 10:00:23
72055002019,DORADO DUOPACK GOURMAR,DORADO DUOPACK GOURMAR,DORADO DUOPACK GOURMAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/309754.JPG,tabs/detalle-producto/309754,733.000,733.000,733.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/309754.JPG,0,0,"[""103""]",733.000,2026-05-08 10:00:23
72055002025,PACK SALMON GOURMAR NARANJA JE,PACK SALMON GOURMAR NARANJA JE,PACK SALMON GOURMAR NARANJA JE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/309753.JPG,tabs/detalle-producto/309753,1.185.000,1.185.000,1.185.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/309753.JPG,0,0,"[""103""]",1.185.000,2026-05-08 10:00:23
72055002028,CAMARON MEIDIANO GOURMAR,CAMARON MEIDIANO GOURMAR,CAMARON MEIDIANO GOURMAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/311559.JPG,tabs/detalle-producto/311559,872.000,872.000,872.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/311559.JPG,0,0,"[""102""]",872.000,2026-05-08 10:00:23
72055002029,SALMON AHUMADO EV BAGEL,SALMON AHUMADO EV BAGEL,SALMON AHUMADO EV BAGEL,insert,1,https://riba.app/imgrs/THUMBS%20500X500/322254.JPG,tabs/detalle-producto/322254,666.000,666.000,666.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/322254.JPG,0,0,"[""103""]",666.000,2026-05-08 10:00:23
72055002031,HAMBURGUESAS DE SALMON GOURMAR,HAMBURGUESAS DE SALMON GOURMAR,HAMBURGUESAS DE SALMON GOURMAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/333594.JPG,tabs/detalle-producto/333594,806.000,806.000,806.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Comidas Preparadas""]}","[""Comidas Preparadas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/333594.JPG,0,0,"[""91""]",806.000,2026-05-08 10:00:23
72055002034,SALMON GOURMAR AHUMADO PIMIENT,SALMON GOURMAR AHUMADO PIMIENT,SALMON GOURMAR AHUMADO PIMIENT,insert,1,https://riba.app/imgrs/THUMBS%20500X500/331187.JPG,tabs/detalle-producto/331187,618.000,618.000,618.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/331187.JPG,0,0,"[""103""]",618.000,2026-05-08 10:00:23
72055002035,FILETE PESCADO APANADO ECOMAR,FILETE PESCADO APANADO ECOMAR,FILETE PESCADO APANADO ECOMAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/343613.JPG,tabs/detalle-producto/343613,269.000,269.000,269.000,USD,1,,"{""MARCA"":[""ECOMAR""],""CATEGORIA"":[""Comidas Preparadas""]}","[""Comidas Preparadas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/343613.JPG,0,0,"[""91""]",269.000,2026-05-08 10:00:23
72055002036,FILETE DE PESCADO MARINADO,FILETE DE PESCADO MARINADO,FILETE DE PESCADO MARINADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/343607.JPG,tabs/detalle-producto/343607,269.000,269.000,269.000,USD,1,,"{""MARCA"":[""ECOMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/343607.JPG,0,0,"[""103""]",269.000,2026-05-08 10:00:23
72055002037,BROCHETA DE PESCADO MOSTAZA ,BROCHETA DE PESCADO MOSTAZA ,BROCHETA DE PESCADO MOSTAZA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/343610.JPG,tabs/detalle-producto/343610,269.000,269.000,269.000,USD,1,,"{""MARCA"":[""ECOMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/343610.JPG,0,0,"[""103""]",269.000,2026-05-08 10:00:23
