SKU,Product Name,Short Description,Long Description,Action,Sellable,Thumbnail image url,Product page url,Price,Price min,Price max,Currency code,Visibility,Custom attributes,Attributes,Categories,Variant attributes,Full Size Image URL,Review Score,Review Count,Categories ids,Compare At Price,Creation Date
78735917704,FRESH GOURMET CRANBERRIES D&S,FRESH GOURMET CRANBERRIES D&S,FRESH GOURMET CRANBERRIES D&S,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171252.JPG,tabs/detalle-producto/171252,303.000,303.000,303.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171252.JPG,0,0,"[""18""]",303.000,2026-05-08 14:49:29
78735917709,D&S CRANBERRIES & GLAZED WALNU,D&S CRANBERRIES & GLAZED WALNU,D&S CRANBERRIES & GLAZED WALNU,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345856.JPG,tabs/detalle-producto/345856,427.000,427.000,427.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345856.JPG,0,0,"[""18""]",427.000,2026-05-08 14:49:29
78735917973,CRISPY ROASTED GARLIC,CRISPY ROASTED GARLIC,CRISPY ROASTED GARLIC,insert,1,https://riba.app/imgrs/THUMBS%20500X500/333129.JPG,tabs/detalle-producto/333129,317.000,317.000,317.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/333129.JPG,0,0,"[""18""]",317.000,2026-05-08 14:49:29
78735917976,CRISPY BALSAMIC BEETS,CRISPY BALSAMIC BEETS,CRISPY BALSAMIC BEETS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/333130.JPG,tabs/detalle-producto/333130,317.000,317.000,317.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/333130.JPG,0,0,"[""18""]",317.000,2026-05-08 14:49:29
78807060051,SALSA PICANTE ARTESANAL 5 OZ,SALSA PICANTE ARTESANAL 5 OZ,SALSA PICANTE ARTESANAL 5 OZ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/332193.JPG,tabs/detalle-producto/332193,347.000,347.000,347.000,USD,1,,"{""MARCA"":[""D DORIA""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/332193.JPG,0,0,"[""18""]",347.000,2026-05-08 14:49:29
78807060053,SALSA PICANTE ARTESANAL 10 OZ,SALSA PICANTE ARTESANAL 10 OZ,SALSA PICANTE ARTESANAL 10 OZ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/332194.JPG,tabs/detalle-producto/332194,706.000,706.000,706.000,USD,1,,"{""MARCA"":[""D DORIA""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/332194.JPG,0,0,"[""18""]",706.000,2026-05-08 14:49:29
78843410269,REESE´S PROTEIN BAR PEANUT BUT,REESE´S PROTEIN BAR PEANUT BUT,REESE´S PROTEIN BAR PEANUT BUT,insert,1,https://riba.app/imgrs/THUMBS%20500X500/355448.JPG,tabs/detalle-producto/355448,1.095.000,1.095.000,1.095.000,USD,1,,"{""MARCA"":[""REESE´S""],""CATEGORIA"":[""Cereales Y Granola""]}","[""Cereales Y Granola""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/355448.JPG,0,0,"[""27""]",1.095.000,2026-05-08 14:49:29
7889510002,SALSA CON SABOR A OSTION,SALSA CON SABOR A OSTION,SALSA CON SABOR A OSTION,insert,1,https://riba.app/imgrs/THUMBS%20500X500/25819.JPG,tabs/detalle-producto/25819,697.000,697.000,697.000,USD,1,,"{""MARCA"":[""LEE KUM KEE""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/25819.JPG,0,0,"[""18""]",697.000,2026-05-08 14:49:29
7889512152,CALDO DE POLLO EN POLVO,CALDO DE POLLO EN POLVO,CALDO DE POLLO EN POLVO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/334938.JPG,tabs/detalle-producto/334938,537.000,537.000,537.000,USD,1,,"{""MARCA"":[""LEE KUM KEE""],""CATEGORIA"":[""Condimentos Y Semillas""]}","[""Condimentos Y Semillas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/334938.JPG,0,0,"[""42""]",537.000,2026-05-08 14:49:29
7889512638,SALSA SOYA OSCURA LEE KUM KEE,SALSA SOYA OSCURA LEE KUM KEE,SALSA SOYA OSCURA LEE KUM KEE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/322769.JPG,tabs/detalle-producto/322769,250.000,250.000,250.000,USD,1,,"{""MARCA"":[""LEE KUM KEE""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/322769.JPG,0,0,"[""18""]",250.000,2026-05-08 14:49:29
